pushup%20(19)_jpg.rf.2633b7616ca100a40fc41437d02f725f.jpg,210.14117,113.10488,-534.0299,214.22643,105.893105,-530.3506,217.148,105.357506,-530.36975,220.094,104.486115,-530.47504,206.3765,105.74398,-528.2553,203.85382,104.3413,-528.32245,201.28954,102.84102,-528.3477,225.28899,96.3179,-445.6595,196.09401,95.22929,-437.46515,214.96712,115.77482,-496.87543,205.87247,114.18852,-494.62518,252.14554,123.96494,-365.26135,177.78624,116.66593,-332.46765,256.38644,206.26353,-361.0107,170.62134,190.02736,-304.89374,264.74155,277.4128,-421.64923,157.31519,260.0744,-346.08606,272.57483,291.1809,-464.07654,149.87155,273.50906,-380.77615,262.44345,293.83218,-482.46796,156.03369,275.08624,-401.4853,259.41476,289.1471,-432.5277,160.3435,268.6441,-357.61337,236.55096,181.64761,-11.710597,197.7966,179.3631,11.5418625,231.99406,186.18398,275.0147,202.8838,183.9897,285.78052,238.25159,164.66995,575.3828,211.16426,160.05196,594.5721,239.06912,160.1393,604.9283,213.36131,155.24644,626.03424,237.2873,171.85199,551.8143,209.09727,165.61508,575.47394
pushup%20(2)_jpg.rf.13b77e0b8f30f1ecab68384273b34675.jpg,220.33885,84.06203,-443.02618,226.20279,76.24945,-438.89108,228.80829,75.23941,-438.89697,231.28801,74.07098,-438.96835,218.37666,75.43001,-446.89444,215.18564,73.63565,-446.9969,211.78693,71.360054,-447.05756,233.14398,66.13548,-359.29944,202.21204,59.311348,-396.92236,220.81813,87.582184,-407.7399,212.71107,85.66456,-418.53955,241.23502,85.99072,-265.26553,166.5462,74.87362,-345.05728,229.72232,160.06656,-241.42183,137.60529,160.3133,-358.99374,237.69583,234.51987,-290.7817,130.05727,232.71584,-391.24557,248.10374,246.45886,-313.99707,117.43003,241.5441,-424.9562,243.99667,249.81277,-334.38345,132.16885,251.54358,-437.2442,239.29855,244.21,-301.5623,135.11671,244.72159,-398.08527,194.08772,158.46585,18.633898,155.65282,158.0731,-18.8662,179.46819,175.78285,274.4274,150.61717,172.22047,208.79945,184.65984,146.35027,504.01566,144.18843,152.4577,446.61456,181.49037,139.30582,528.49176,142.20854,147.35858,470.90405,184.9334,151.14708,508.01608,144.95134,158.74725,431.05377
pushup%20(21)_jpg.rf.b63a556142f771d7221d9c3c546ef941.jpg,189.32928,114.878845,-438.53595,194.54663,107.361,-441.68665,197.38034,106.27147,-441.6819,200.1452,105.01637,-441.77316,187.00465,106.42339,-444.39545,184.26721,104.835526,-444.4648,181.56451,103.227554,-444.46906,203.88739,95.21685,-379.86075,173.00038,94.408676,-392.59177,192.08473,116.42195,-407.8283,184.09392,114.4725,-411.65378,221.82564,114.0287,-302.79132,142.1474,107.14108,-317.76935,223.0867,195.68135,-283.85052,130.25745,186.98517,-294.47925,231.50232,270.46304,-326.28357,117.725975,261.78,-322.74463,242.46777,281.74146,-355.90527,111.25513,273.02136,-355.73645,230.73264,287.12518,-378.46017,119.064224,277.22797,-371.4851,226.97363,283.90717,-337.82532,122.961426,273.12927,-331.55,195.9213,174.7251,0.89888823,150.12038,173.5467,-1.0990742,187.78177,181.44766,275.5311,150.77293,183.12329,255.406,189.9132,160.95482,539.9998,157.4648,162.5878,523.49304,187.77315,155.6562,568.00757,159.20874,157.22804,551.1723,192.6155,169.00781,539.9946,157.20781,169.46902,515.9814
pushup%20(22)_jpg.rf.e6ad6025e93e324dd48600494292bf39.jpg,194.47781,93.17048,-490.71542,200.50275,83.994385,-489.53076,203.4598,82.86202,-489.51758,206.2974,81.56075,-489.61084,191.80476,83.80249,-493.80505,188.64056,82.46472,-493.89993,185.53064,80.898186,-493.92868,209.24985,73.5647,-406.35507,176.55296,70.62307,-426.86133,197.3695,96.532814,-452.53333,187.55927,95.22482,-458.48233,224.20786,92.069466,-309.09775,142.88687,92.64082,-358.32654,222.70491,175.73457,-296.70132,131.3407,173.36359,-363.23584,235.66931,254.03879,-357.83524,118.85768,246.9993,-403.6287,249.44519,262.37146,-390.81253,112.34511,261.68866,-442.99915,239.11185,266.56924,-413.46326,118.61044,265.38837,-458.17377,234.30402,263.16913,-370.32938,122.484055,259.10287,-412.57114,193.75558,166.7934,9.817108,150.92554,169.31403,-10.097365,190.07114,163.08443,307.232,150.71025,173.80467,251.86662,182.85379,140.83054,580.3367,153.22298,143.26465,542.0631,178.44508,135.76454,608.1876,153.67513,136.66881,571.7734,184.0168,148.37474,567.1205,151.84892,145.76445,521.9571
pushup%20(23)_jpg.rf.ca62938a496b151fcd7dd00a2ef8d68e.jpg,200.386,77.6479,-491.35968,205.68005,68.679794,-489.4534,208.41173,67.77174,-489.44547,210.98285,66.6171,-489.54587,196.99284,67.72897,-493.04388,193.632,66.19064,-493.16138,190.25609,64.55378,-493.1995,213.6896,59.58794,-406.64682,182.93268,55.853535,-424.26535,204.22783,81.78613,-453.94424,193.9672,80.446945,-459.01535,232.22519,83.22315,-313.00424,151.85513,81.440155,-358.18155,230.02216,166.19331,-297.6406,138.32712,169.85756,-361.4622,242.93616,244.92107,-357.58414,126.43482,246.72182,-402.42853,253.79807,255.51324,-391.7144,119.32808,262.53522,-442.73917,243.16824,258.76532,-412.72232,126.91772,264.15393,-454.65375,239.27759,254.4909,-369.09113,130.55804,259.2763,-409.4922,202.35876,163.48405,7.804582,158.04286,165.15448,-8.137884,195.93744,160.54263,315.96194,157.44353,169.66313,266.03564,192.41006,136.78966,595.6525,162.00374,138.48195,564.7864,189.13248,131.84724,624.5193,162.94633,131.33516,595.7724,194.21242,143.91748,585.5446,161.08208,142.71765,548.0672
pushup%20(24)_jpg.rf.01717271c9108eb48b7581a5441af937.jpg,190.21729,63.273922,-551.0585,194.6696,56.281483,-551.2692,197.4683,55.482224,-551.2762,200.32864,54.32256,-551.3675,186.48592,55.669365,-552.544,183.6631,54.412704,-552.651,180.927,53.279995,-552.71704,204.295,45.76767,-468.11823,175.13147,46.854877,-475.4167,194.30927,67.024185,-512.68604,184.66266,65.74944,-514.7731,223.10583,65.97627,-367.60645,147.55376,66.70857,-394.15195,228.49956,155.83281,-366.4775,135.94339,154.90675,-404.30426,241.92236,237.3193,-429.17145,122.70121,237.21762,-451.20267,252.16446,249.02205,-465.39435,114.18107,250.69556,-494.0888,239.63602,252.80978,-490.26624,122.02003,253.55086,-508.76093,235.68828,249.86823,-442.4842,126.53537,248.58304,-460.21594,203.74646,146.76234,7.453604,160.00818,154.95886,-7.689727,189.5456,182.79219,304.11575,153.20633,173.07536,268.91385,192.96849,149.64792,600.3751,165.96909,149.20232,555.99335,191.5374,141.72762,631.00397,168.89929,142.43982,586.0552,188.50827,159.19186,594.6348,165.19182,157.37727,540.44507
pushup%20(25)_jpg.rf.17f09d06541d0d35aa53f456e36b585d.jpg,187.61617,41.452553,-505.2144,191.77667,31.730011,-502.04407,194.7306,30.300835,-502.0639,197.75145,28.609493,-502.18707,183.33006,31.81826,-504.6642,180.34157,30.54744,-504.77362,177.58035,29.007103,-504.84467,200.33662,20.931644,-413.27274,170.19739,20.506737,-426.26297,190.90627,45.612495,-465.9314,181.75659,44.481697,-469.65005,217.3459,55.03645,-324.13968,139.36024,53.224823,-361.89502,220.55139,147.5845,-321.81787,131.33392,144.61528,-370.9277,235.59108,228.66365,-389.66376,116.97833,227.80878,-420.72266,244.19243,241.3548,-426.38486,104.37503,241.68202,-463.9817,232.08403,243.72794,-449.5234,114.44562,242.31044,-480.14673,227.56317,240.24812,-402.90683,119.824646,238.80359,-430.6995,189.7562,153.6361,6.582022,154.32034,153.32199,-6.98189,191.80786,150.69748,327.12024,152.04211,153.40433,285.62103,191.71512,120.02249,627.5709,162.01698,120.2191,595.01807,190.1307,113.65211,658.33813,164.09436,111.94687,627.15576,190.09627,128.43985,619.22253,159.22444,127.72784,580.09357
pushup%20(26)_jpg.rf.572144992a3dfc4cbabdcef487983f13.jpg,187.06566,52.93369,-351.30563,188.14633,38.767963,-354.05066,188.268,38.370502,-354.07693,188.50069,37.825066,-354.1837,187.4056,38.61923,-356.62512,186.99445,38.317802,-356.6965,185.56087,37.951397,-356.78348,186.21613,35.28574,-314.87616,182.39957,39.206646,-327.7523,187.88655,54.951538,-331.37686,182.407,57.74933,-334.99945,212.29337,75.04076,-275.14886,141.56949,72.727715,-291.32574,222.50034,161.78833,-283.49014,132.49089,155.70631,-302.10275,235.36519,243.14812,-347.4414,117.5595,240.49477,-334.69727,247.57077,254.99292,-383.39462,117.77261,245.51073,-369.2064,232.48624,259.06174,-400.08795,116.237114,255.94064,-384.40738,227.49702,254.7454,-358.4678,121.54992,251.99922,-344.1307,193.44592,165.12149,-5.030015,161.82422,169.82143,4.7262864,187.28072,162.42947,274.93192,158.26483,164.19432,265.47543,198.12852,134.23857,545.438,167.77704,135.45477,561.104,199.71924,129.75624,572.84753,169.9617,128.6985,591.8022,196.75484,135.81754,542.6159,165.02597,139.44742,561.7163
pushup%20(27)_jpg.rf.d940d36e5aae997fbd7f19165c0e8662.jpg,200.73434,68.14288,-507.1192,204.53075,56.47004,-497.03754,206.53941,56.213604,-497.06934,208.59778,55.888954,-497.17963,198.12512,55.690605,-499.95108,195.35289,54.84127,-500.04065,192.90892,54.09325,-500.08527,209.20427,53.019966,-401.55276,184.17479,52.798725,-416.3755,203.30853,74.491516,-468.3575,195.03598,73.94242,-472.50653,230.23953,97.12124,-326.42673,152.2951,98.997986,-355.70947,236.21156,183.80365,-336.8784,141.56735,185.25504,-372.63376,245.461,267.7637,-411.7755,127.861176,264.7599,-426.61978,261.79922,278.8765,-453.12936,117.92383,277.47644,-472.0303,245.52477,284.9506,-473.6164,126.59766,280.8258,-486.28778,240.79599,281.28207,-424.53967,131.0628,276.82874,-436.6998,205.17719,183.59322,2.6564636,166.10379,185.8763,-3.0071645,201.95117,188.23744,320.60547,165.0217,188.29243,292.1298,207.91206,155.59447,635.8549,174.21887,156.38812,621.3695,207.04529,150.0332,668.13885,176.11293,149.31967,654.9444,210.95627,159.88225,625.47577,174.80054,162.28514,605.3401
pushup%20(28)_jpg.rf.6f3de9267f78b7b84055849d259405d5.jpg,198.02267,66.51962,-543.255,201.76445,55.027893,-528.8909,204.82672,54.322933,-528.875,207.62175,53.787945,-528.91516,191.42084,56.454887,-530.93304,187.99388,56.495728,-531.05707,184.45961,56.543285,-531.09106,210.90234,56.092205,-424.0713,177.79272,59.307034,-436.74658,202.99486,75.9264,-503.39612,191.60027,76.73755,-506.93262,233.97603,115.46549,-341.32703,150.13678,114.03345,-380.65753,236.13998,205.50974,-344.21085,143.79427,199.58957,-398.1215,247.5616,286.8052,-409.08093,128.77849,280.98602,-446.36182,254.60782,299.07852,-447.88428,119.22733,296.23282,-492.1015,244.04996,302.4866,-470.3961,129.88948,298.8754,-505.03763,239.93561,298.46368,-421.924,134.28792,293.73376,-455.57947,213.602,194.96887,7.7893543,167.17563,196.182,-8.138788,207.27605,199.11284,322.52643,169.8378,201.41022,279.63483,209.8714,171.03598,640.5865,178.93785,169.04321,600.8625,208.6033,165.6874,672.0768,180.85143,161.5239,633.0567,211.40996,178.83807,623.681,179.32254,176.20547,573.7595
pushup%20(29)_jpg.rf.207940a29cd92f572289a3dba6580445.jpg,210.68166,56.075356,-548.2858,214.82857,47.228706,-532.69946,217.68405,47.192482,-532.6876,220.47363,47.277184,-532.74945,205.09668,47.41781,-534.99634,201.4034,47.35545,-535.1095,197.87901,47.532204,-535.13654,223.32803,50.823723,-429.0672,190.69962,51.67834,-442.53607,215.31396,66.82487,-509.4977,203.2012,66.43436,-513.2407,244.22322,116.37394,-353.0098,162.98979,107.87389,-384.45013,245.69551,202.07298,-366.53094,154.22733,193.972,-403.50815,255.98126,281.45163,-439.45007,139.72519,278.22897,-451.6178,262.48407,296.13013,-479.7592,129.76212,293.43237,-497.0923,252.94296,298.00943,-500.97067,140.31873,296.17456,-507.27884,248.8376,293.14542,-452.2264,144.62424,289.01657,-459.8202,222.91193,186.23102,5.4414744,177.75647,184.50035,-5.8289595,213.36555,205.26091,317.99564,179.69633,196.16388,284.5101,218.48058,165.9525,635.7705,187.96954,158.91476,600.6838,217.54831,158.39679,667.5338,189.25514,151.67018,632.34534,215.46368,173.6637,618.1443,187.78113,162.36838,571.721
pushup%20(3)_jpg.rf.b1cf27f72d50a6ec1d76dd73e62aa638.jpg,235.56668,94.99466,-454.7058,241.58302,87.05259,-448.90497,244.03436,85.93715,-448.8952,246.39667,84.52841,-448.9378,233.50441,86.60571,-457.57944,229.99718,85.22238,-457.69,226.3517,83.46842,-457.7474,247.5448,76.61427,-364.1175,217.59357,72.7267,-406.49936,235.67673,97.77022,-418.04196,226.97946,96.25473,-430.2605,252.24074,100.66367,-272.6826,179.98064,88.05609,-353.10602,247.86343,180.06903,-250.06964,149.97604,170.48367,-367.0803,254.26102,250.195,-303.86038,146.5621,242.83153,-401.0472,264.36185,261.9547,-329.42514,140.68655,257.7124,-436.609,257.8669,265.70154,-349.99704,148.98988,261.2632,-448.64084,253.917,260.55927,-314.89316,152.06374,255.67816,-407.8286,209.7276,176.03217,17.798864,172.27408,174.2615,-18.079103,195.84787,184.36433,295.88983,160.62383,184.46385,216.94547,199.27011,154.38667,536.9711,148.41537,158.65315,476.9545,195.3156,147.83727,562.55396,150.6419,150.04488,503.59943,199.67746,157.77046,539.1378,146.93582,161.33421,461.71338
pushup%20(30)_jpg.rf.fd2057abe3f86c87e1d30b1e40a54ee6.jpg,212.73183,49.46163,-506.50537,216.8466,40.56213,-492.30246,219.84398,40.59935,-492.28647,222.40022,40.82628,-492.36475,207.72125,40.583183,-495.50137,203.8755,40.637894,-495.6146,200.20992,40.944168,-495.64978,225.4036,44.338093,-393.81732,192.99402,44.83084,-411.30603,217.05087,59.917572,-469.2903,205.18591,59.836193,-474.1872,245.06865,105.52614,-320.00882,165.41492,102.45135,-360.44113,245.46616,193.55418,-324.76666,156.68294,189.75911,-371.59802,254.01498,273.5324,-388.9657,140.3713,275.3315,-411.5689,263.78494,286.36063,-425.37543,129.64052,289.46085,-453.1033,252.6032,291.24643,-445.45663,140.04918,293.3106,-464.67603,247.12329,287.57156,-400.88156,144.9558,286.61542,-419.7846,226.27914,181.42332,5.644289,180.31537,183.21004,-6.0362597,223.15015,182.69728,306.5048,181.22101,187.9116,262.77832,222.99864,149.2947,594.5379,192.38808,147.14737,564.7288,221.42963,143.0449,622.9554,194.09964,138.88193,594.7909,224.04834,155.7225,575.3085,193.34117,149.97316,536.1377
pushup%20(31)_jpg.rf.2e4ed4e263af6de93dc5c50624cf55b9.jpg,213.61621,103.199974,-616.6411,219.23808,92.71316,-608.9763,222.34038,91.54215,-608.9768,225.30188,90.06011,-609.06445,209.48285,92.66203,-610.4827,205.91321,91.6321,-610.57855,202.37338,90.315704,-610.6109,229.30507,84.52626,-505.81332,195.0898,83.8951,-515.27106,217.7266,110.52859,-572.9877,206.68651,109.27534,-575.68335,248.50629,126.602036,-399.3105,165.89598,119.580284,-426.89105,248.16582,212.84259,-403.19266,155.658,204.88849,-442.7199,256.54086,286.54123,-469.3339,141.39539,281.2262,-490.4104,266.20627,298.69553,-510.70117,131.53894,296.3941,-538.0937,254.7243,302.53888,-534.032,142.56436,298.95508,-551.4615,250.99014,298.81265,-482.4505,146.54858,294.64172,-499.88492,224.14662,178.65878,6.0568357,178.51224,180.35864,-6.271739,221.13373,193.44351,324.805,178.25815,196.83174,284.22122,216.73383,169.20264,646.03815,187.85631,168.46739,613.4318,213.0293,164.198,678.1014,189.47197,161.65285,646.68567,220.26509,178.22574,623.9143,191.28214,175.66405,582.578
pushup%20(4)_jpg.rf.88376906cda6273e88f6f43813ea2f9f.jpg,228.90332,93.73354,-544.88403,233.75383,86.11714,-537.62256,236.51419,85.30538,-537.6088,239.0682,84.395744,-537.65686,225.27968,85.96147,-543.1143,222.06757,84.9044,-543.1924,218.89677,83.54903,-543.2364,241.74359,78.9483,-449.36346,211.05573,75.33387,-476.78174,231.49168,96.71889,-508.093,222.57387,96.051254,-515.9363,252.2674,113.66498,-353.17044,179.41766,96.38474,-399.70755,247.82314,190.71791,-349.00375,161.20125,179.15245,-415.51868,256.2834,261.31863,-382.53452,147.97748,255.38509,-440.3013,263.9605,274.64426,-407.79117,139.06635,268.1719,-474.27844,258.5263,277.97055,-430.8097,150.92,271.86633,-487.31927,254.54459,272.9791,-394.04544,154.05493,265.69702,-448.1244,217.47787,152.61064,13.106258,177.98564,153.10213,-13.188141,200.52646,205.69736,240.22066,173.32669,199.6549,185.36734,206.74393,164.31091,476.10825,171.48573,166.72057,415.06696,206.59917,155.80302,501.15808,172.55406,158.66428,439.40277,202.18634,169.75768,485.53293,166.7052,172.85677,411.14044
